Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,6,14/02/2018 03:21:29,332608,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,13760.9438137387,132.2878583798,7735.0697674419,17094.6236610832,69707,3,332116,15815.0476190476,24404.8910599416,69707,126,332605,15838.3333333333,30539.3040643256,102168,14,0,0,0,0,712,712,66.1439291899,66.1439291899,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
0,0,14/02/2018 01:33:23,59469844,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0336304901,59469844.0,0.0,59469844,59469844,59469844,59469844.0,0.0,59469844,59469844,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0336304901,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0,0,59469844.0,0.0,59469844,59469844,Benign
53,17,14/02/2018 02:35:07,904,1,1,32,64,32,32,32.0,0.0,64,64,64.0,0.0,106194.690265487,2212.389380531,904.0,0.0,904,904,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1106.1946902655,1106.1946902655,32,64,42.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,64.0,32.0,64.0,0,0,0,0,0,0,1,32,1,64,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 04:59:14,28913,1,1,35,205,35,35,35.0,0.0,205,205,205.0,0.0,8300.7643620517,69.1730363504,28913.0,0.0,28913,28913,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,34.5865181752,34.5865181752,35,205,91.6666666667,98.1495457622,9633.3333333333,0,0,0,0,0,0,0,0,1,137.5,35.0,205.0,0,0,0,0,0,0,1,35,1,205,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 12:06:10,8603,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,232.477042892,8603.0,0.0,8603,8603,8603,8603.0,0.0,8603,8603,0,0.0,0.0,0,0,0,0,0,0,40,0,232.477042892,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,254,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:05:15,15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.333333333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,66666.6666666667,66666.6666666667,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 08:57:32,1208,1,1,43,103,43,43,43.0,0.0,103,103,103.0,0.0,120860.927152318,1655.6291390729,1208.0,0.0,1208,1208,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,827.8145695364,827.8145695364,43,103,63.0,34.6410161514,1200.0,0,0,0,0,0,0,0,0,1,94.5,43.0,103.0,0,0,0,0,0,0,1,43,1,103,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 11:52:35,12959,1,1,35,122,35,35,35.0,0.0,122,122,122.0,0.0,12115.1323404584,154.3328960568,12959.0,0.0,12959,12959,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,77.1664480284,77.1664480284,35,122,64.0,50.2294734195,2523.0,0,0,0,0,0,0,0,0,1,96.0,35.0,122.0,0,0,0,0,0,0,1,35,1,122,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 11:18:48,88,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22727.2727272727,88.0,0.0,88,88,88,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0,0,0,40,0,22727.2727272727,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 12:05:37,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
21,6,14/02/2018 12:02:57,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 10:51:04,416,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,245192.307692308,4807.6923076923,416.0,0.0,416,416,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2403.8461538462,2403.8461538462,43,59,48.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:16:20,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 12:08:10,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
21,6,14/02/2018 10:55:52,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 11:33:41,90,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22222.2222222222,90.0,0.0,90,90,90,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0,0,0,40,0,22222.2222222222,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:58:39,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
443,6,14/02/2018 08:42:39,118073589,16,16,1011,4040,370,0,63.1875,102.8955578892,1430,0,252.5,475.7126583699,42.7784066088,0.2710174246,3808825.4516129,14617621.6464065,58873108,0,118073589,7871572.6,20608938.8043015,58873108,31,117930498,7862033.2,20633844.6825565,59015502,0,0,0,0,0,332,332,0.1355087123,0.1355087123,0,1430,153.0606060606,347.5010736848,120756.996212121,0,0,0,1,0,0,0,0,1,157.84375,63.1875,252.5,0,0,0,0,0,0,16,1011,16,4040,8192,180,8,20,400268.5,364958.315867032,658333,142204,58564871.5,435912.238718415,58873108,58256635,Benign
21,6,14/02/2018 10:42:54,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.111111111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,55555.5555555556,55555.5555555556,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
50261,6,14/02/2018 11:11:45,40,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25000.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,180,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:37:53,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
21,6,14/02/2018 11:23:32,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 12:42:14,291,1,1,35,51,35,35,35.0,0.0,51,51,51.0,0.0,295532.64604811,6872.852233677,291.0,0.0,291,291,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3436.4261168385,3436.4261168385,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35.0,51.0,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:30:29,373858,22,22,2008,2665,640,0,91.2727272727,138.1821371607,976,0,121.1363636364,258.6415602914,12499.3981672186,117.6917439242,8694.3720930233,18716.9966341053,89268,5,373814,17800.6666666667,27287.8168407319,89268,161,373850,17802.3809523809,33466.6778205967,127918,8,0,0,0,0,712,712,58.8458719621,58.8458719621,0,976,103.8444444444,203.7502878476,41514.1797979798,0,0,0,1,0,0,0,0,1,106.2045454545,91.2727272727,121.1363636364,0,0,0,0,0,0,22,2008,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
443,6,14/02/2018 12:00:36,80745,2,2,1,31,1,0,0.5,0.7071067812,31,0,15.5,21.9203102168,396.3093690012,49.5386711251,26915.0,35603.6611460114,67328,173,80745,80745.0,0.0,80745,80745,13244,13244.0,0.0,13244,13244,0,0,0,0,40,40,24.7693355626,24.7693355626,0,31,6.6,13.6491757993,186.3,0,0,0,0,1,0,0,0,1,8.25,0.5,15.5,0,0,0,0,0,0,2,1,2,31,63832,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:07:28,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
21,6,14/02/2018 11:07:58,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 11:50:04,86,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23255.8139534884,86.0,0.0,86,86,86,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0,0,0,40,0,23255.8139534884,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:26:14,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
53,17,14/02/2018 02:05:12,649,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,147919.876733436,3081.6640986133,649.0,0.0,649,649,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1540.8320493066,1540.8320493066,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 09:38:42,314,1,1,44,108,44,44,44.0,0.0,108,108,108.0,0.0,484076.433121019,6369.4267515924,314.0,0.0,314,314,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3184.7133757962,3184.7133757962,44,108,65.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,98.0,44.0,108.0,0,0,0,0,0,0,1,44,1,108,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 08:43:31,356,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,303370.786516854,5617.9775280899,356.0,0.0,356,356,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2808.988764045,2808.988764045,46,62,51.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 02:03:45,206,1,1,35,51,35,35,35.0,0.0,51,51,51.0,0.0,417475.72815534,9708.7378640777,206.0,0.0,206,206,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4854.3689320388,4854.3689320388,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35.0,51.0,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 11:14:10,2387,1,1,51,161,51,51,51.0,0.0,161,161,161.0,0.0,88814.4113950566,837.8718056137,2387.0,0.0,2387,2387,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,418.9359028069,418.9359028069,51,161,87.6666666667,63.5085296109,4033.3333333333,0,0,0,0,0,0,0,0,1,131.5,51.0,161.0,0,0,0,0,0,0,1,51,1,161,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 09:18:30,3241844,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.2338656641,1080614.66666667,1679155.54479754,3015118,67,3241844,3241844.0,0.0,3241844,3241844,3015118,3015118.0,0.0,3015118,3015118,0,0,0,0,52,64,0.6169328321,0.6169328321,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 11:17:14,1889924,9,7,1283,1585,885,0,142.5555555556,283.6790048237,1177,0,226.4285714286,431.5668573709,1517.5213394824,8.4659488953,125994.933333333,232682.489429715,937663,0,1889924,236240.5,362466.680619652,1125700,0,1766113,294352.166666667,318230.093949907,937663,111500,0,0,0,0,192,152,4.7620962536,3.7038526417,0,1177,168.7058823529,337.1970426742,113701.845588235,0,0,1,1,0,0,0,1,0,179.25,142.5555555556,226.4285714286,0,0,0,0,0,0,9,1283,7,1585,8192,62728,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:16:57,371396,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,12366.8537087098,118.4719275383,8637.1162790698,22481.6264241854,106982,4,371273,17679.6666666667,31921.6986285713,106982,316,371385,17685.0,40817.4331922035,146122,9,0,0,0,0,712,712,59.2359637691,59.2359637691,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 03:10:58,338604,23,21,1912,2665,640,0,83.1304347826,135.7374820439,976,0,126.9047619048,263.5746392887,13517.2650057294,129.9453048399,7874.511627907,14698.5713662313,52365,2,337997,15363.5,20904.6456576386,72343,314,338602,16930.1,26830.8207907485,89984,8,0,0,0,0,744,680,67.9259548027,62.0193500372,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,0,104.0227272727,83.1304347826,126.9047619048,0,0,0,0,0,0,23,1912,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 03:29:26,386004,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,11857.3900788593,113.9884560782,8976.8372093023,28322.6103543157,167724,4,385890,18375.7142857143,39682.0237804763,167724,219,385996,18380.7619047619,49242.4753387812,205340,12,0,0,0,0,712,712,56.9942280391,56.9942280391,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 03:11:49,411258,22,21,1944,2665,640,0,88.3636363636,137.8690011274,976,0,126.9047619048,263.5746392887,11207.0768228217,104.5572365766,9791.8571428572,27949.9801252789,123597,3,411186,19580.2857142857,37458.7887005745,123597,157,411255,20562.75,45811.2040281977,162385,12,0,0,0,0,712,680,53.4944001089,51.0628364676,0,976,104.75,205.4934079178,42227.5406976744,0,0,0,1,0,0,0,0,0,107.1860465116,88.3636363636,126.9047619048,0,0,0,0,0,0,22,1944,21,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,14/02/2018 03:58:36,55150258,9,10,436,1770,431,0,48.4444444444,143.4591502058,1460,0,177.0,461.2073527409,39.9998128749,0.3445133475,3063903.22222222,4576794.36835856,10015857,11,50255686,6281960.75,5184841.85678053,10046591,289,55119574,6124397.11111111,4880848.15321562,10046622,19,0,0,0,0,192,272,0.163190533,0.1813228145,0,1460,110.3,337.9617075786,114218.115789474,0,0,0,1,0,0,0,0,1,116.1052631579,48.4444444444,177.0,0,0,0,0,0,0,9,436,10,1770,8192,946,6,20,37025.4,14017.7128234245,62101,30718,10014111.8,3830.3618236403,10015857,10007260,Benign
22,6,14/02/2018 02:51:20,295161,22,22,1960,2665,640,0,89.0909090909,137.9533769037,976,0,121.1363636364,258.6415602914,15669.4143196425,149.0711848788,6864.2093023256,14189.1280908645,60483,6,295112,14052.9523809524,18230.7738247069,60483,293,295147,14054.6190476191,28289.1008207687,101422,8,0,0,0,0,712,712,74.5355924394,74.5355924394,0,976,102.7777777778,203.7465994015,41512.6767676768,0,0,0,1,0,0,0,0,1,105.1136363636,89.0909090909,121.1363636364,0,0,0,0,0,0,22,1960,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 12:04:55,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 03:02:57,70445,2,2,64,248,32,32,32.0,0.0,124,124,124.0,0.0,4428.9871530982,56.7818865782,23481.6666666667,21938.7130281914,43505,31,26909,26909.0,0.0,26909,26909,31,31.0,0.0,31,31,0,0,0,0,16,16,28.3909432891,28.3909432891,32,124,68.8,50.3904752905,2539.2,0,0,0,0,0,0,0,0,1,86.0,32.0,124.0,0,0,0,0,0,0,2,64,2,248,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 03:36:37,58637,2,2,130,294,65,65,65.0,0.0,147,147,147.0,0.0,7230.9292767365,68.2163139315,19545.6666666667,23798.5007160815,46158,306,58331,58331.0,0.0,58331,58331,46464,46464.0,0.0,46464,46464,0,0,0,0,16,16,34.1081569657,34.1081569657,65,147,97.8,44.9132497154,2017.2,0,0,0,0,0,0,0,0,1,122.25,65.0,147.0,0,0,0,0,0,0,2,130,2,294,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50555,6,14/02/2018 11:03:42,43,2,1,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,720930.23255814,69767.4418604651,21.5,0.7071067812,22,21,43,43.0,0.0,43,43,0,0.0,0.0,0,0,1,0,0,0,40,20,46511.6279069767,23255.8139534884,0,31,15.5,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,20.6666666667,15.5,0.0,0,0,0,0,0,0,2,31,1,0,270,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 10:59:19,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 11:12:43,14168,1,1,30,132,30,30,30.0,0.0,132,132,132.0,0.0,11434.2179559571,141.1631846414,14168.0,0.0,14168,14168,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,70.5815923207,70.5815923207,30,132,64.0,58.8897274573,3468.0,0,0,0,0,0,0,0,0,1,96.0,30.0,132.0,0,0,0,0,0,0,1,30,1,132,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 10:45:15,116173686,24,20,2112,7214,613,0,88.0,191.4425785179,1460,0,360.7,551.8967390068,80.2763544922,0.3787432552,2701713.62790698,4406968.10632797,10009826,1,116173686,5051029.82608696,4987647.56640797,10030978,18,110813747,5832302.47368421,5059459.85283189,10036945,1,0,0,0,0,492,544,0.2065872301,0.1721560251,0,1460,207.2444444444,412.4579954126,170121.597979798,0,0,0,1,0,0,0,0,0,211.9545454545,88.0,360.7,0,0,0,0,0,0,24,2112,20,7214,8192,513,17,20,65533.6666666667,152907.007910235,551078,21152,9615605.33333333,1346970.17615187,10009826,5338714,Benign
80,6,14/02/2018 09:46:58,833,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,779111.644657863,8403.3613445378,138.8333333333,74.1253442937,242,44,448,224.0,115.9655121146,306,142,591,197.0,161.5951731952,366,44,0,0,0,0,72,92,3601.4405762305,4801.9207683073,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
54650,6,14/02/2018 01:35:30,31,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.1290322581,31.0,0.0,31,31,31,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0,0,0,40,0,64516.1290322581,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
