Dst Port,Flow Duration,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,PSH Flag Cnt,Init Fwd Win Byts,Fwd Act Data Pkts
53,423,4728.0,8,8,2364.0,2364.0,0,-1,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
53,1874,1067.0,8,8,533.0,533.0,0,-1,0
80,113,17699.0,40,0,17699.0,0.0,0,256,0
53,330,6060.0,8,8,3030.0,3030.0,0,-1,0
22,17,117647.0,32,32,58823.0,58823.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
51039,55,36363.0,20,20,18181.0,18181.0,0,172,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,5014714,3.0,212,152,1.0,1.0,1,8192,5
443,117240290,1.0,1072,1944,0.0,0.0,1,8192,18
53,102203,19.0,8,8,9.0,9.0,0,-1,0
53,217,9216.0,8,8,4608.0,4608.0,0,-1,0
443,6244697,4.0,192,392,1.0,3.0,1,8192,4
80,963,7268.0,72,92,3115.0,4153.0,1,8192,1
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,18710,106.0,8,8,53.0,53.0,0,-1,0
53,1016,1968.0,8,8,984.0,984.0,0,-1,0
53,340,5882.0,8,8,2941.0,2941.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
2190,43,46511.0,40,0,46511.0,0.0,0,260,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
445,205427,19.0,72,32,14.0,4.0,1,8192,0
22,379864,110.0,712,648,57.0,52.0,1,26883,16
22,18,111111.0,32,32,55555.0,55555.0,0,241,0
3389,2251338,6.0,172,152,3.0,3.0,1,8192,5
443,61016781,0.0,292,284,0.0,0.0,1,8192,9
3389,1274984,11.0,172,152,6.0,5.0,1,8192,5
50367,1,2000000.0,40,0,2000000.0,0.0,0,126,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,385504,108.0,712,648,57.0,51.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,379377,113.0,744,648,60.0,52.0,1,26883,16
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,275,7272.0,8,8,3636.0,3636.0,0,-1,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
53,18711,106.0,8,8,53.0,53.0,0,-1,0
443,110634012,0.0,512,772,0.0,0.0,1,8192,16
53,38501,51.0,8,8,25.0,25.0,0,-1,0
53,2716,736.0,8,8,368.0,368.0,0,-1,0
3389,1194556,12.0,172,152,6.0,5.0,1,8192,5
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,9,222222.0,40,20,111111.0,111111.0,1,26883,0
443,5579169,2.0,172,112,1.0,0.0,1,8192,3
53,1274,1569.0,8,8,784.0,784.0,0,-1,0
445,475051,23.0,132,112,12.0,10.0,1,8192,4
53,66828,59.0,16,16,29.0,29.0,0,-1,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,1353,1478.0,8,8,739.0,739.0,0,-1,0
443,115871205,0.0,452,604,0.0,0.0,1,8192,15
80,54188803,0.0,40,0,0.0,0.0,0,279,0
443,60071508,0.0,252,268,0.0,0.0,1,8192,8
443,5036960,2.0,172,128,1.0,1.0,1,8192,3
3389,4388811,4.0,188,220,2.0,2.0,1,8192,6
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
5355,419269,4.0,16,0,4.0,0.0,0,-1,1
80,85,23529.0,40,0,23529.0,0.0,0,278,0
80,744634,9.0,72,92,4.0,5.0,1,8192,1
80,87,22988.0,40,0,22988.0,0.0,0,279,0
53,917,2181.0,8,8,1090.0,1090.0,0,-1,0
22,357995,120.0,744,648,64.0,55.0,1,26883,16
80,115717830,0.0,332,424,0.0,0.0,1,8192,12
80,89,22471.0,40,0,22471.0,0.0,0,278,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
443,306,9803.0,60,0,9803.0,0.0,0,292,1
445,901968,13.0,152,112,7.0,5.0,1,8192,4
3389,2187182,6.0,172,152,3.0,3.0,1,8192,5
53,218,9174.0,8,8,4587.0,4587.0,0,-1,0
3389,2878707,5.0,192,152,3.0,2.0,1,8192,5
3389,6026010,2.0,192,152,1.0,1.0,1,8192,5
3389,2506359,6.0,172,172,3.0,3.0,1,8192,5
443,60383616,0.0,292,364,0.0,0.0,1,8192,9
53,558,3584.0,8,8,1792.0,1792.0,0,-1,0
51182,49,40816.0,20,20,20408.0,20408.0,0,946,0
3389,1261867,11.0,172,152,6.0,5.0,1,8192,5
80,51911958,0.0,40,0,0.0,0.0,0,279,0
53,239,8368.0,8,8,4184.0,4184.0,0,-1,0
443,76237,209.0,192,152,118.0,91.0,1,8192,4
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,115102104,0.0,280,424,0.0,0.0,0,252,12
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,17,117647.0,32,32,58823.0,58823.0,0,241,0
80,89,22471.0,40,0,22471.0,0.0,0,279,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
80,74,27027.0,40,0,27027.0,0.0,0,278,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,1205695,12.0,172,152,6.0,5.0,1,8192,5
53,234,8547.0,8,8,4273.0,4273.0,0,-1,0
443,294523,57.0,212,152,33.0,23.0,1,8192,4
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,2910317,5.0,172,152,2.0,2.0,1,64240,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,1359,1471.0,8,8,735.0,735.0,0,-1,0
53,2588,772.0,8,8,386.0,386.0,0,-1,0
443,118420055,0.0,600,832,0.0,0.0,1,8192,8
21,20,100000.0,40,20,50000.0,50000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,47182,42.0,8,8,21.0,21.0,0,-1,0
53,1189,1682.0,8,8,841.0,841.0,0,-1,0
53,32773,122.0,16,16,61.0,61.0,0,-1,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,410457,107.0,712,712,53.0,53.0,1,26883,16
443,116820755,0.0,292,272,0.0,0.0,1,8192,7
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,6028362,3.0,252,152,1.0,1.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
51467,50,40000.0,20,20,20000.0,20000.0,0,508,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,379575,121.0,840,648,68.0,52.0,1,26883,16
445,1754715,7.0,152,164,3.0,3.0,1,8192,5
3389,3597803,5.0,192,224,2.0,2.0,1,8192,6
53,28965,69.0,8,8,34.0,34.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
445,242288,16.0,68,28,12.0,4.0,1,8192,0
53,2617,764.0,8,8,382.0,382.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,55953,35.0,8,8,17.0,17.0,0,-1,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,961,2081.0,8,8,1040.0,1040.0,0,-1,0
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
3389,2398100,6.0,172,152,3.0,2.0,1,64240,5
445,799102,13.0,132,112,7.0,6.0,1,8192,4
3389,1723532,8.0,172,152,4.0,4.0,1,8192,5
67,584,3424.0,8,8,1712.0,1712.0,0,-1,0
80,54682327,0.0,40,0,0.0,0.0,0,279,0
50220,1,2000000.0,40,0,2000000.0,0.0,0,126,0
443,165,12121.0,40,0,12121.0,0.0,0,258,0
53,92727,43.0,16,16,21.0,21.0,0,-1,1
22,381104,125.0,840,712,68.0,57.0,1,26883,16
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
3389,2237100,8.0,212,172,4.0,3.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,1332,1501.0,8,8,750.0,750.0,0,-1,0
53,241,8298.0,8,8,4149.0,4149.0,0,-1,0
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,385399,124.0,840,712,67.0,57.0,1,26883,16
53,263,7604.0,8,8,3802.0,3802.0,0,-1,0
49875,117773143,0.0,200,0,0.0,0.0,0,64,9
55852,145,13793.0,40,0,13793.0,0.0,0,255,0
22,344047,130.0,744,712,66.0,63.0,1,26883,16
21,21,95238.0,40,20,47619.0,47619.0,1,26883,0
80,82,24390.0,40,0,24390.0,0.0,0,278,0
443,721271,22.0,192,152,12.0,9.0,1,8192,3
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
445,64903446,0.0,52,52,0.0,0.0,1,8192,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,52763,75.0,16,16,37.0,37.0,0,-1,1
50863,201,9950.0,40,0,9950.0,0.0,0,131,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
53,1142,1751.0,8,8,875.0,875.0,0,-1,0
3389,1661294,9.0,172,152,4.0,4.0,1,8192,5
3389,4802511,3.0,212,152,2.0,1.0,1,8192,5
53,479,4175.0,8,8,2087.0,2087.0,0,-1,0
22,369049,124.0,776,712,65.0,59.0,1,26883,16
22,293223,150.0,712,712,75.0,75.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,398849,107.0,712,680,55.0,52.0,1,26883,16
22,14,142857.0,32,32,71428.0,71428.0,0,241,0
12133,29,68965.0,52,0,68965.0,0.0,0,258,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,1195746,12.0,172,152,6.0,5.0,1,8192,5
443,482,6224.0,60,0,6224.0,0.0,0,258,1
53,37262,53.0,8,8,26.0,26.0,0,-1,0
51867,49,40816.0,40,0,40816.0,0.0,0,40958,1
443,1170,2564.0,60,0,2564.0,0.0,0,254,1
22,303903,144.0,712,712,72.0,72.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
58484,151377,19.0,40,20,13.0,6.0,0,255,0
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
3389,1246815,12.0,172,152,6.0,5.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,5387115,3.0,212,152,1.0,1.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,116679538,0.0,384,464,0.0,0.0,1,8192,13
53,646,3095.0,8,8,1547.0,1547.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,402824,109.0,712,712,54.0,54.0,1,26883,16
80,54279903,0.0,40,0,0.0,0.0,0,279,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,1199,1668.0,8,8,834.0,834.0,0,-1,0
80,966,7246.0,72,92,3105.0,4140.0,1,8192,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
443,103523,144.0,172,152,77.0,67.0,1,8192,4
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
443,1037,2892.0,60,0,2892.0,0.0,0,257,1
53,14886,134.0,8,8,67.0,67.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,1471,1359.0,8,8,679.0,679.0,0,-1,0
64189,136,14705.0,40,0,14705.0,0.0,0,64524,0
443,119642581,0.0,240,424,0.0,0.0,0,253,11
49786,43,46511.0,20,20,23255.0,23255.0,0,176,0
51301,123,16260.0,40,0,16260.0,0.0,0,255,0
53,1185,1687.0,8,8,843.0,843.0,0,-1,0
22,7138888,0.0,160,0,0.0,0.0,1,29200,0
1320,31,64516.0,40,0,64516.0,0.0,0,258,0
53,253,7905.0,8,8,3952.0,3952.0,0,-1,0
51455,72,55555.0,60,20,41666.0,13888.0,0,119,1
80,443,4514.0,40,0,4514.0,0.0,0,256,0
53,56753,70.0,16,16,35.0,35.0,0,-1,1
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
53,1101,1816.0,8,8,908.0,908.0,0,-1,0
3389,1119498,13.0,172,152,7.0,6.0,1,8192,5
22,4,500000.0,32,32,250000.0,250000.0,0,241,0
22,384273,114.0,712,712,57.0,57.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
50504,42,47619.0,20,20,23809.0,23809.0,0,168,0
80,55491738,0.0,232,312,0.0,0.0,1,8192,7
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,2255,3104.0,72,92,1330.0,1773.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,2246811,6.0,172,152,3.0,3.0,1,8192,5
3389,4906056,3.0,232,152,2.0,1.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,54794693,0.0,40,0,0.0,0.0,0,279,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,760,2631.0,8,8,1315.0,1315.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
50362,44,45454.0,20,20,22727.0,22727.0,0,180,0
53,26568,75.0,8,8,37.0,37.0,0,-1,0
80,96,20833.0,40,0,20833.0,0.0,0,279,0
22,360193,119.0,744,648,63.0,55.0,1,26883,16
80,616,11363.0,72,92,4870.0,6493.0,1,8192,1
49928,17,117647.0,20,20,58823.0,58823.0,0,127,0
22,288158,152.0,712,712,76.0,76.0,1,26883,16
80,61,32786.0,40,0,32786.0,0.0,0,279,0
49879,44,45454.0,20,20,22727.0,22727.0,0,193,0
53,250,8000.0,8,8,4000.0,4000.0,0,-1,0
80,1421,1407.0,40,0,1407.0,0.0,0,278,0
22,9,222222.0,32,32,111111.0,111111.0,0,241,0
40512,88456977,0.0,40,0,0.0,0.0,0,64000,0
80,74,27027.0,40,0,27027.0,0.0,0,259,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,17,117647.0,40,20,58823.0,58823.0,1,26883,0
53,41282,96.0,16,16,48.0,48.0,0,-1,1
53,99763,40.0,16,16,20.0,20.0,0,-1,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,327,6116.0,8,8,3058.0,3058.0,0,-1,0
53,232,8620.0,8,8,4310.0,4310.0,0,-1,0
53,1971,1014.0,8,8,507.0,507.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,1047,1910.0,8,8,955.0,955.0,0,-1,0
53,66188,60.0,16,16,30.0,30.0,0,-1,1
22,395351,106.0,712,648,55.0,50.0,1,26883,16
61458,146,13698.0,40,0,13698.0,0.0,0,259,0
22,383964,119.0,840,648,67.0,52.0,1,26883,16
443,116064333,0.0,452,544,0.0,0.0,1,8192,15
53,1230,1626.0,8,8,813.0,813.0,0,-1,0
445,137575,29.0,72,32,21.0,7.0,1,8192,0
80,807,8674.0,72,92,3717.0,4956.0,1,8192,1
22,373969,117.0,712,712,58.0,58.0,1,26883,16
80,102,19607.0,40,0,19607.0,0.0,0,278,0
80,53582096,0.0,40,0,0.0,0.0,0,279,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
3389,1465164,10.0,172,152,5.0,4.0,1,8192,5
443,61718785,0.0,292,344,0.0,0.0,1,8192,8
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,301,6644.0,8,8,3322.0,3322.0,0,-1,0
53,1205,1659.0,8,8,829.0,829.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,224,8928.0,8,8,4464.0,4464.0,0,-1,0
53,303,6600.0,8,8,3300.0,3300.0,0,-1,0
443,1324,2265.0,60,0,2265.0,0.0,0,479,1
80,773,9055.0,72,92,3880.0,5174.0,1,8192,1
3389,2244519,7.0,212,152,4.0,3.0,1,8192,5
3389,1277483,11.0,172,152,6.0,5.0,1,8192,5
22,372650,115.0,744,648,61.0,53.0,1,26883,16
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,382081,115.0,712,712,57.0,57.0,1,26883,16
80,106,18867.0,40,0,18867.0,0.0,0,365,0
443,559,5366.0,60,0,5366.0,0.0,0,256,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
445,850670,12.0,132,112,7.0,5.0,1,8192,4
51151,209,19138.0,60,20,14354.0,4784.0,0,60,1
53,564,3546.0,8,8,1773.0,1773.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,4551395,3.0,192,152,1.0,1.0,1,8192,5
22,361268,121.0,712,712,60.0,60.0,1,26883,16
22,315608,136.0,712,680,69.0,66.0,1,26883,16
80,5748815,1.0,92,92,0.0,0.0,1,8192,1
443,271,7380.0,40,0,7380.0,0.0,0,64209,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,29,68965.0,40,20,34482.0,34482.0,1,26883,0
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,18,111111.0,40,20,55555.0,55555.0,1,26883,0
53,30323,131.0,16,16,65.0,65.0,0,-1,1
80,645,10852.0,72,92,4651.0,6201.0,1,8192,1
443,119174206,0.0,352,352,0.0,0.0,1,8192,9
53,69884,57.0,16,16,28.0,28.0,0,-1,1
22,346808,126.0,712,712,63.0,63.0,1,26883,16
51218,4971850,0.0,40,0,0.0,0.0,0,237,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,10,200000.0,32,32,100000.0,100000.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,1254,1594.0,40,0,1594.0,0.0,0,253,0
22,371539,118.0,712,712,59.0,59.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
443,1174,1703.0,20,20,851.0,851.0,0,0,0
56428,43,46511.0,40,0,46511.0,0.0,0,259,0
21,8,250000.0,40,20,125000.0,125000.0,1,26883,0
53,13080,152.0,8,8,76.0,76.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
22,356431,123.0,712,712,61.0,61.0,1,26883,16
51689,44,68181.0,40,20,45454.0,22727.0,0,66,0
53,75550,52.0,16,16,26.0,26.0,0,-1,1
80,81824,85.0,72,92,36.0,48.0,1,8192,1
80,71,28169.0,40,0,28169.0,0.0,0,278,0
50007,43,46511.0,20,20,23255.0,23255.0,0,172,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,82,24390.0,40,0,24390.0,0.0,0,278,0
53,247,8097.0,8,8,4048.0,4048.0,0,-1,0
3389,1966470,7.0,172,152,4.0,3.0,1,8192,5
22,393910,111.0,712,712,55.0,55.0,1,26883,16
3389,1726503,8.0,172,152,4.0,4.0,1,8192,5
3389,2403765,7.0,212,152,4.0,2.0,1,8192,5
49578,48,41666.0,20,20,20833.0,20833.0,0,1026,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
24889,56,35714.0,40,0,35714.0,0.0,0,258,0
80,5299302,0.0,72,32,0.0,0.0,1,8192,0
53,422,4739.0,8,8,2369.0,2369.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,117644670,0.0,272,232,0.0,0.0,1,8192,7
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
80,795,8805.0,72,92,3773.0,5031.0,1,8192,1
80,5081982,1.0,92,92,0.0,0.0,1,8192,1
443,5278131,3.0,192,152,1.0,1.0,1,8192,3
53,1484,1347.0,8,8,673.0,673.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,417304,105.0,712,712,52.0,52.0,1,26883,16
443,117888992,0.0,392,372,0.0,0.0,1,8192,9
3389,2474614,6.0,172,152,3.0,2.0,1,8192,5
53,403,4962.0,8,8,2481.0,2481.0,0,-1,0
53,22025,181.0,16,16,90.0,90.0,0,-1,1
445,126309,15.0,52,0,15.0,0.0,0,251,0
53,428,4672.0,8,8,2336.0,2336.0,0,-1,0
49847,72,55555.0,60,20,41666.0,13888.0,0,119,1
21,26,76923.0,40,20,38461.0,38461.0,1,26883,0
22,324520,141.0,840,648,80.0,61.0,1,26883,16
445,286803,13.0,72,32,10.0,3.0,1,8192,0
80,550,12727.0,72,92,5454.0,7272.0,1,8192,1
137,1524763,1.0,24,0,1.0,0.0,0,-1,2
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
50642,27,74074.0,20,20,37037.0,37037.0,0,288,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,87899,45.0,16,16,22.0,22.0,0,-1,1
51288,37,54054.0,20,20,27027.0,27027.0,0,40736,0
80,786,8905.0,72,92,3816.0,5089.0,1,8192,1
58366,39,51282.0,40,0,51282.0,0.0,0,256,0
22,8,250000.0,32,32,125000.0,125000.0,0,241,0
53,18411,108.0,8,8,54.0,54.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
443,118398810,0.0,372,412,0.0,0.0,1,8192,9
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,2229999,6.0,172,152,3.0,3.0,1,8192,5
80,973,7194.0,72,92,3083.0,4110.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,424838,103.0,712,712,51.0,51.0,1,26883,16
50757,213,18779.0,60,20,14084.0,4694.0,0,31217,1
53,328,6097.0,8,8,3048.0,3048.0,0,-1,0
53,357,5602.0,8,8,2801.0,2801.0,0,-1,0
21,8,250000.0,40,20,125000.0,125000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,19,105263.0,32,32,52631.0,52631.0,0,241,0
53,2793,716.0,8,8,358.0,358.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
443,60108724,0.0,172,132,0.0,0.0,1,8192,3
50340,27,74074.0,20,20,37037.0,37037.0,0,127,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,348602,11.0,16,16,5.0,5.0,0,-1,1
443,5879777,21.0,872,1652,7.0,13.0,1,8192,3
53,18015,111.0,8,8,55.0,55.0,0,-1,0
80,69,28985.0,40,0,28985.0,0.0,0,278,0
51476,53,75471.0,60,20,56603.0,18867.0,0,1013,1
3389,4558727,4.0,264,172,2.0,1.0,1,8192,5
53,53972,74.0,16,16,37.0,37.0,0,-1,1
49499,281,10676.0,40,20,7117.0,3558.0,0,176,0
53,629,3179.0,8,8,1589.0,1589.0,0,-1,0
53,2784,718.0,8,8,359.0,359.0,0,-1,0
443,116269306,0.0,432,388,0.0,0.0,1,8192,15
22,381037,110.0,712,648,57.0,52.0,1,26883,16
137,1503109,1.0,24,0,1.0,0.0,0,-1,2
80,5248759,1.0,92,92,0.0,0.0,1,8192,1
51924,54,74074.0,60,20,55555.0,18518.0,0,123,1
80,4574082,1.0,92,92,0.0,0.0,1,8192,1
53,343,5830.0,8,8,2915.0,2915.0,0,-1,0
3389,2624825,6.0,192,204,3.0,3.0,1,8192,6
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,943,7423.0,72,92,3181.0,4241.0,1,8192,1
53,18990,105.0,8,8,52.0,52.0,0,-1,0
443,118473212,0.0,252,252,0.0,0.0,1,8192,6
50319,743,4037.0,40,20,2691.0,1345.0,0,176,0
80,117291768,0.0,372,444,0.0,0.0,1,8192,13
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,8,250000.0,32,32,125000.0,125000.0,0,241,0
3389,4933215,3.0,204,184,1.0,1.0,1,8192,5
80,5625356,1.0,92,92,0.0,0.0,1,8192,1
445,28855,138.0,72,32,103.0,34.0,1,8192,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
445,295502,13.0,72,32,10.0,3.0,1,8192,0
80,115858109,0.0,372,464,0.0,0.0,1,8192,13
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,18397,108.0,8,8,54.0,54.0,0,-1,0
445,259716,15.0,72,32,11.0,3.0,1,8192,0
22,358137,122.0,712,712,61.0,61.0,1,26883,16
53,329079,12.0,16,16,6.0,6.0,0,-1,1
51734,16253,123.0,40,0,123.0,0.0,0,180,0
53,11924,167.0,8,8,83.0,83.0,0,-1,0
80,79403,88.0,72,92,37.0,50.0,1,8192,1
137,1528780,1.0,24,0,1.0,0.0,0,-1,2
3389,2950739,5.0,172,152,2.0,2.0,1,64240,5
53,26429,151.0,16,16,75.0,75.0,0,-1,1
80,197,10152.0,40,0,10152.0,0.0,0,278,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,13,153846.0,32,32,76923.0,76923.0,0,241,0
80,5650369,1.0,92,92,0.0,0.0,1,8192,1
3389,72470650,0.0,212,308,0.0,0.0,1,8192,5
53,34204,116.0,16,16,58.0,58.0,0,-1,1
22,392329,109.0,744,648,58.0,50.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
3389,2610514,6.0,212,152,3.0,2.0,1,8192,5
443,276,10869.0,60,0,10869.0,0.0,0,256,1
445,2016144,5.0,132,112,2.0,2.0,1,8192,4
80,30432281,0.0,152,208,0.0,0.0,1,8192,4
80,6506522,1.0,92,92,0.0,0.0,1,8192,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
80,6112703,1.0,92,92,0.0,0.0,1,8192,1
137,1528658,1.0,24,0,1.0,0.0,0,-1,2
53,2014,993.0,8,8,496.0,496.0,0,-1,0
22,403544,109.0,712,712,54.0,54.0,1,26883,16
53,313,6389.0,8,8,3194.0,3194.0,0,-1,0
443,569644,28.0,192,152,15.0,12.0,1,8192,4
53,350,5714.0,8,8,2857.0,2857.0,0,-1,0
443,67327801,0.0,372,404,0.0,0.0,1,8192,10
443,762916,61.0,272,688,17.0,44.0,1,8192,5
443,582,5154.0,60,0,5154.0,0.0,0,253,1
80,5648252,1.0,92,92,0.0,0.0,1,8192,1
13186,78,64102.0,40,0,64102.0,0.0,0,-1,4
80,6354069,1.0,92,92,0.0,0.0,1,8192,1
80,117031213,0.0,372,464,0.0,0.0,1,8192,13
